Kingdom,Subkingdoms,Phyla,Subphyla,Classes,Subclasses,Orders,Families,Genera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Leotiales,Tympanidaceae,Pragmopora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Leotiales,Tympanidaceae,Ramoconidiophora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Leotiales,Tympanidaceae,Tympanis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Cyclaneusma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Marthamyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Mellitiosporiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Mellitiosporium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Naemacyclus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Phragmiticola
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Propolina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Propolis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Marthamycetales,Marthamycetaceae,Ramomarthamyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Medeolariales,Medeolariaceae,Medeolaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Micraspidales,Micraspidaceae,Micraspis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Helicogoniaceae,Calloriopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Helicogoniaceae,Eleutheromycella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Helicogoniaceae,Eleutheromyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Helicogoniaceae,Gelatinipulvinella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Helicogoniaceae,Gelatinopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Helicogoniaceae,Geltingia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Incertae_sedis,Coma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Allantophomopsiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Allantophomopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Bacilliformis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Bulgaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Calvophomopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Cornibusella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Darkera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Gloeopycnis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Lophophacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Phacidiopycnis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Phacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Pseudophacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Starbaeckia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Strasseria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Phacidiales,Phacidiaceae,Xenosphaeropsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Cudoniaceae,Cudonia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Cudoniaceae,Spathularia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Angelina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Apiodiscus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Bonanseja
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Didymascus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Haplophyse
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Irydyonia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Laquearia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Mycosymbioces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Nymanomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Incertae_sedis,Pseudotrochila
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Bifusella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Bifusepta
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Bivallum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Canavirgella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Cavaraella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Ceratophacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Cerion
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Coccomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Colpoma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Criella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Cryptomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Davisomycella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Discocainia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Duplicaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Duplicariella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Elytroderma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Gelineostroma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Heufleria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Hypoderma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Hypodermella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Hypodermellina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Hypohelion
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Isthmiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Lasiostictella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Lirula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Lophodermella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Lophodermium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Lophomerum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Macroderma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Meloderma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Moutoniella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Mycomelanea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Myriophacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Nematococcomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Neococcomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Neophacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Nothorhytisma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Parvacoccum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Phaeophacidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Ploioderma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Propolidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Pseudographis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Pseudorhytisma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Pureke
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Rhytisma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Soleella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Sporomega
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Terriera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Therrya
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Tryblidiopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Virgella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Vladracula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Xyloschizon
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Rhytismataceae,Zeus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Triblidiaceae,Huangshania
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Rhytismatales,Triblidiaceae,Triblidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Holwayaceae,Holwaya
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Holwayaceae,Patinella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Holwayaceae,Ramgea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Incertae_sedis,Zongqia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Beskidomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Connersia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Geomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Gymnostellatospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Leuconeurospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Neelakesa
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Ovadendron
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Pseudeurotium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Pseudogeomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Antarctomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Ascophanus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Ascozonus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Caccobius
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Cleistothelebolus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Coprobolus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Inopinatum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Leptokalpion
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Pseudascozonus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Solomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Thelebolales,Thelebolaceae,Thelebolus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Incertae_sedis,Umbellidiales,Umbellidiaceae,Umbellidion
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Leotiomycetidae,Helotiales,Drepanopezizaceae,Marssonina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Leotiomycetidae,Helotiales,Sclerotiniaceae,Botryotinia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Leotiomycetidae,Incertae_sedis,Incertae_sedis,Trizodia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Gloeoheppiaceae,Gloeoheppia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Gloeoheppiaceae,Gudelia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Gloeoheppiaceae,Pseudopeltula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Anema
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Calotrichopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Corynecystis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Cryptothele
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Digitothyrea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Edwardiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Ephebe
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Finkia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Gyrocollema
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Heppia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Jenmania
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Lecidopyrenopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Lemmopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Lempholemma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Leprocollema
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Lichina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Lichinella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Mawsonia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Metamelanea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Paulia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Peccania
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Phloeopeccania
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Phylliscidiopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Phylliscidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Phyllisciella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Phylliscum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Porocyphus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Pseudarctomia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Pseudoheppia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Pseudopaulia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Psorotichia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Pterygiopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Pyrenocarpon
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Pyrenopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Solorinaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Stromatella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Synalissa
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Thallinocarpon
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Thelignya
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Thermutis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Thermutopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Thyrea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Watsoniomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Lichinaceae,Zahlbrucknerella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Lichinomycetes,Incertae_sedis,Lichinales,Peltulaceae,Peltula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Mycoceros
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Incertae_sedis,Bryorbilia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Incertae_sedis,Microdochiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Arthrobotrys
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Dactylella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Dactylellina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Drechslerella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Dwayaangam
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Helicoon
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Hyalorbilia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Liladisca
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Lilapila
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Orbilia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Pseudorbilia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Pseudotripoconidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Retiarius
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Incertae_sedis,Orbiliales,Orbiliaceae,Vermispora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Orbiliomycetes,Orbiliomycetidae,Incertae_sedis,Incertae_sedis,Amphosoma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Pezizomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Hogelandia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Pezizomycetes,Incertae_sedis,Pezizales,Ascobolaceae,Ascobolus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Pezizomycetes,Incertae_sedis,Pezizales,Ascobolaceae,Cleistoiodophanus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Pezizomycetes,Incertae_sedis,Pezizales,Ascobolaceae,Cubonia
